GAME_ID,TEAM_ID,TOTAL_PTS,TOTAL_REB,TOTAL_AST,TOTAL_STL,TOTAL_BLK,TOTAL_TO,TOTAL_PF,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,IS_HOME,TEAM_WON
22200096,1610612766.0,108.0,38.0,31.0,11.0,6.0,20.0,26.0,1610612766,1610612758,0,1,0
22200097,1610612755.0,118.0,37.0,26.0,14.0,3.0,13.0,20.0,1610612764,1610612755,0,0,1
22200097,1610612764.0,111.0,41.0,22.0,8.0,4.0,15.0,18.0,1610612764,1610612755,0,1,0
22200098,1610612751.0,116.0,39.0,26.0,11.0,9.0,19.0,18.0,1610612751,1610612754,1,1,1
22200098,1610612754.0,109.0,38.0,23.0,11.0,5.0,24.0,24.0,1610612751,1610612754,1,0,0
22200099,1610612737.0,109.0,37.0,28.0,1.0,4.0,18.0,27.0,1610612761,1610612737,1,0,0
22200099,1610612761.0,139.0,44.0,25.0,13.0,9.0,6.0,22.0,1610612761,1610612737,1,1,1
22200100,1610612749.0,110.0,50.0,20.0,5.0,5.0,16.0,21.0,1610612749,1610612765,1,1,1
22200100,1610612765.0,108.0,43.0,19.0,9.0,3.0,12.0,24.0,1610612749,1610612765,1,0,0
22200101,1610612762.0,121.0,48.0,26.0,10.0,6.0,15.0,30.0,1610612762,1610612763,1,1,1
22200101,1610612763.0,105.0,52.0,14.0,8.0,4.0,16.0,17.0,1610612762,1610612763,1,0,0
22200102,1610612745.0,93.0,44.0,17.0,9.0,8.0,13.0,16.0,1610612746,1610612745,1,0,0
22200102,1610612746.0,95.0,46.0,23.0,7.0,10.0,13.0,18.0,1610612746,1610612745,1,1,1
22200103,1610612741.0,108.0,44.0,20.0,8.0,4.0,9.0,13.0,1610612751,1610612741,0,0,1
22200103,1610612751.0,99.0,38.0,27.0,4.0,7.0,18.0,20.0,1610612751,1610612741,0,1,0
22200104,1610612744.0,109.0,41.0,31.0,8.0,5.0,20.0,22.0,1610612748,1610612744,1,0,0
22200104,1610612748.0,116.0,39.0,32.0,7.0,3.0,15.0,16.0,1610612748,1610612744,1,1,1
22200105,1610612753.0,108.0,49.0,20.0,7.0,10.0,24.0,14.0,1610612760,1610612753,1,0,0
22200105,1610612760.0,116.0,36.0,28.0,13.0,9.0,15.0,17.0,1610612760,1610612753,1,1,1
22200106,1610612750.0,107.0,42.0,24.0,5.0,4.0,16.0,24.0,1610612756,1610612750,1,0,0
22200106,1610612756.0,116.0,34.0,31.0,9.0,8.0,9.0,20.0,1610612756,1610612750,1,1,1
22200107,1610612738.0,113.0,52.0,26.0,5.0,9.0,14.0,24.0,1610612739,1610612738,1,0,0
22200107,1610612739.0,114.0,51.0,24.0,6.0,4.0,11.0,23.0,1610612739,1610612738,1,1,1
22200108,1610612755.0,111.0,32.0,25.0,3.0,1.0,8.0,25.0,1610612755,1610612764,0,1,0
22200108,1610612764.0,121.0,43.0,27.0,4.0,9.0,7.0,18.0,1610612755,1610612764,0,0,1
22200109,1610612748.0,110.0,46.0,27.0,5.0,5.0,11.0,20.0,1610612748,1610612758,1,1,1
22200109,1610612758.0,107.0,39.0,29.0,4.0,3.0,12.0,18.0,1610612748,1610612758,1,0,0
22200110,1610612737.0,112.0,51.0,28.0,11.0,4.0,7.0,18.0,1610612752,1610612737,0,0,1
22200110,1610612752.0,99.0,52.0,23.0,3.0,9.0,16.0,19.0,1610612752,1610612737,0,1,0
22200111,1610612741.0,106.0,51.0,28.0,6.0,9.0,19.0,18.0,1610612741,1610612766,1,1,1
22200111,1610612766.0,88.0,47.0,22.0,12.0,12.0,16.0,14.0,1610612741,1610612766,1,0,0
22200112,1610612745.0,101.0,50.0,17.0,9.0,5.0,19.0,22.0,1610612745,1610612746,0,1,0
22200112,1610612746.0,109.0,43.0,20.0,10.0,6.0,14.0,20.0,1610612745,1610612746,0,0,1
22200113,1610612749.0,116.0,52.0,24.0,17.0,5.0,16.0,16.0,1610612749,1610612765,1,1,1
22200113,1610612765.0,91.0,35.0,18.0,7.0,3.0,21.0,22.0,1610612749,1610612765,1,0,0
22200114,1610612759.0,100.0,46.0,29.0,3.0,6.0,23.0,20.0,1610612759,1610612761,0,1,0
22200114,1610612761.0,143.0,50.0,31.0,16.0,6.0,11.0,17.0,1610612759,1610612761,0,0,1
22200115,1610612742.0,103.0,37.0,20.0,9.0,4.0,11.0,14.0,1610612742,1610612762,1,1,1
22200115,1610612762.0,100.0,40.0,28.0,6.0,1.0,16.0,17.0,1610612742,1610612762,1,0,0
22200116,1610612757.0,106.0,46.0,27.0,5.0,3.0,20.0,17.0,1610612757,1610612763,0,1,0
22200116,1610612763.0,111.0,46.0,28.0,7.0,5.0,14.0,19.0,1610612757,1610612763,0,0,1
22200117,1610612740.0,117.0,51.0,35.0,10.0,5.0,13.0,20.0,1610612747,1610612740,1,0,0
22200117,1610612747.0,120.0,56.0,30.0,6.0,8.0,17.0,17.0,1610612747,1610612740,1,1,1
22200118,1610612744.0,129.0,35.0,31.0,5.0,3.0,14.0,32.0,1610612753,1610612744,1,0,0
22200118,1610612753.0,130.0,46.0,20.0,9.0,6.0,19.0,22.0,1610612753,1610612744,1,1,1
22200119,1610612743.0,122.0,47.0,32.0,5.0,2.0,18.0,15.0,1610612760,1610612743,0,0,1
22200119,1610612760.0,110.0,40.0,19.0,9.0,5.0,10.0,19.0,1610612760,1610612743,0,1,0
22200120,1610612739.0,112.0,47.0,30.0,5.0,13.0,18.0,15.0,1610612765,1610612739,0,0,1
22200120,1610612765.0,88.0,34.0,16.0,10.0,6.0,18.0,22.0,1610612765,1610612739,0,1,0
22200121,1610612748.0,99.0,42.0,17.0,10.0,2.0,19.0,22.0,1610612754,1610612748,1,0,0
22200121,1610612754.0,101.0,42.0,28.0,7.0,5.0,19.0,19.0,1610612754,1610612748,1,1,1
22200122,1610612752.0,106.0,50.0,24.0,5.0,8.0,21.0,21.0,1610612755,1610612752,0,0,1
22200122,1610612755.0,104.0,44.0,27.0,12.0,8.0,15.0,25.0,1610612755,1610612752,0,1,0
22200123,1610612751.0,128.0,48.0,32.0,8.0,7.0,7.0,19.0,1610612764,1610612751,0,0,1
22200123,1610612764.0,86.0,39.0,18.0,4.0,3.0,13.0,15.0,1610612764,1610612751,0,1,0
22200124,1610612738.0,123.0,39.0,24.0,5.0,7.0,13.0,23.0,1610612738,1610612741,1,1,1
22200124,1610612741.0,119.0,37.0,21.0,8.0,5.0,17.0,28.0,1610612738,1610612741,1,0,0
22200125,1610612763.0,130.0,60.0,34.0,6.0,10.0,18.0,20.0,1610612763,1610612766,1,1,1
22200125,1610612766.0,99.0,41.0,22.0,11.0,7.0,18.0,17.0,1610612763,1610612766,1,0,0
22200126,1610612746.0,113.0,44.0,26.0,6.0,5.0,16.0,25.0,1610612759,1610612746,0,0,1
22200126,1610612759.0,106.0,35.0,23.0,7.0,2.0,13.0,17.0,1610612759,1610612746,0,1,0
22200127,1610612742.0,111.0,31.0,23.0,12.0,3.0,18.0,21.0,1610612742,1610612761,1,1,1
22200127,1610612761.0,110.0,44.0,20.0,10.0,4.0,19.0,22.0,1610612742,1610612761,1,0,0
22200128,1610612740.0,114.0,37.0,24.0,10.0,2.0,15.0,21.0,1610612740,1610612744,1,1,1
22200128,1610612744.0,105.0,29.0,23.0,7.0,1.0,22.0,25.0,1610612740,1610612744,1,0,0
22200129,1610612749.0,115.0,51.0,29.0,7.0,2.0,13.0,22.0,1610612750,1610612749,0,0,1
22200129,1610612750.0,102.0,47.0,22.0,2.0,4.0,16.0,25.0,1610612750,1610612749,0,1,0
22200130,1610612756.0,106.0,39.0,26.0,8.0,4.0,17.0,22.0,1610612756,1610612757,0,1,0
22200130,1610612757.0,108.0,42.0,30.0,6.0,3.0,17.0,24.0,1610612756,1610612757,0,0,1
22200131,1610612747.0,116.0,40.0,22.0,6.0,6.0,11.0,17.0,1610612747,1610612762,0,1,0
22200131,1610612762.0,130.0,48.0,31.0,8.0,3.0,8.0,22.0,1610612747,1610612762,0,0,1
22200132,1610612753.0,123.0,48.0,27.0,8.0,4.0,17.0,26.0,1610612753,1610612758,0,1,0
22200132,1610612758.0,126.0,36.0,24.0,5.0,4.0,14.0,20.0,1610612753,1610612758,0,0,1
22200133,1610612751.0,98.0,41.0,23.0,8.0,10.0,11.0,21.0,1610612766,1610612751,0,0,1
22200133,1610612766.0,94.0,50.0,22.0,3.0,6.0,15.0,21.0,1610612766,1610612751,0,1,0
22200134,1610612737.0,124.0,50.0,28.0,12.0,8.0,13.0,23.0,1610612737,1610612740,1,1,1
22200134,1610612740.0,121.0,59.0,23.0,8.0,6.0,16.0,24.0,1610612737,1610612740,1,0,0
22200135,1610612738.0,133.0,34.0,30.0,5.0,2.0,12.0,17.0,1610612752,1610612738,0,0,1
22200135,1610612752.0,118.0,44.0,22.0,6.0,4.0,13.0,14.0,1610612752,1610612738,0,1,0
22200136,1610612749.0,108.0,55.0,23.0,7.0,6.0,18.0,16.0,1610612749,1610612760,1,1,1
22200136,1610612760.0,94.0,38.0,22.0,6.0,3.0,15.0,18.0,1610612749,1610612760,1,0,0
22200137,1610612745.0,117.0,33.0,27.0,10.0,0.0,22.0,18.0,1610612750,1610612745,1,0,0
22200137,1610612750.0,129.0,36.0,38.0,11.0,5.0,24.0,27.0,1610612750,1610612745,1,1,1
22200138,1610612743.0,126.0,47.0,37.0,10.0,0.0,16.0,15.0,1610612743,1610612759,1,1,1
22200138,1610612759.0,101.0,28.0,28.0,8.0,3.0,15.0,13.0,1610612743,1610612759,1,0,0
22200139,1610612756.0,102.0,44.0,22.0,7.0,14.0,14.0,22.0,1610612756,1610612757,1,1,1
22200139,1610612757.0,82.0,40.0,22.0,5.0,7.0,17.0,26.0,1610612756,1610612757,1,0,0
22200140,1610612739.0,114.0,48.0,19.0,7.0,6.0,12.0,20.0,1610612747,1610612739,0,0,1
22200140,1610612747.0,100.0,43.0,24.0,4.0,4.0,16.0,26.0,1610612747,1610612739,0,1,0
22200141,1610612741.0,104.0,46.0,27.0,5.0,10.0,17.0,20.0,1610612761,1610612741,1,0,0
22200141,1610612761.0,113.0,52.0,28.0,11.0,10.0,9.0,16.0,1610612761,1610612741,1,1,1
22200142,1610612763.0,103.0,50.0,20.0,8.0,2.0,10.0,17.0,1610612763,1610612764,1,1,1
22200142,1610612764.0,97.0,49.0,25.0,5.0,5.0,10.0,21.0,1610612763,1610612764,1,0,0
22200143,1610612746.0,102.0,32.0,22.0,11.0,2.0,13.0,26.0,1610612746,1610612762,0,1,0
22200143,1610612762.0,110.0,42.0,18.0,5.0,4.0,20.0,15.0,1610612746,1610612762,0,0,1
22200144,1610612764.0,108.0,47.0,21.0,2.0,6.0,14.0,18.0,1610612766,1610612764,0,0,1
22200144,1610612766.0,100.0,45.0,27.0,8.0,7.0,10.0,23.0,1610612766,1610612764,0,1,0
22200145,1610612745.0,134.0,40.0,31.0,9.0,6.0,20.0,23.0,1610612753,1610612745,0,0,1
22200145,1610612753.0,127.0,37.0,27.0,7.0,4.0,19.0,25.0,1610612753,1610612745,0,1,0
22200146,1610612760.0,103.0,46.0,23.0,9.0,11.0,10.0,26.0,1610612765,1610612760,1,0,0
22200146,1610612765.0,112.0,58.0,20.0,6.0,9.0,14.0,19.0,1610612765,1610612760,1,1,1
22200147,1610612740.0,122.0,43.0,32.0,7.0,4.0,10.0,20.0,1610612754,1610612740,1,0,0
22200147,1610612754.0,129.0,45.0,33.0,6.0,8.0,17.0,19.0,1610612754,1610612740,1,1,1
22200148,1610612755.0,100.0,48.0,22.0,5.0,6.0,15.0,17.0,1610612755,1610612756,1,1,1
22200148,1610612756.0,88.0,37.0,19.0,8.0,5.0,13.0,24.0,1610612755,1610612756,1,0,0
22200149,1610612737.0,117.0,48.0,23.0,11.0,3.0,12.0,18.0,1610612737,1610612749,1,1,1
22200149,1610612749.0,98.0,41.0,21.0,5.0,9.0,18.0,18.0,1610612737,1610612749,1,0,0
22200150,1610612748.0,107.0,32.0,28.0,11.0,2.0,10.0,18.0,1610612748,1610612757,0,1,0
22200150,1610612757.0,110.0,37.0,27.0,7.0,2.0,18.0,16.0,1610612748,1610612757,0,0,1
22200151,1610612741.0,111.0,49.0,30.0,7.0,7.0,21.0,21.0,1610612741,1610612761,1,1,1
22200151,1610612761.0,97.0,31.0,24.0,10.0,7.0,14.0,20.0,1610612741,1610612761,1,0,0
22200152,1610612738.0,109.0,45.0,26.0,5.0,6.0,15.0,19.0,1610612763,1610612738,0,0,1
22200152,1610612763.0,106.0,45.0,27.0,4.0,4.0,11.0,23.0,1610612763,1610612738,0,1,0
22200153,1610612750.0,107.0,39.0,28.0,7.0,8.0,17.0,18.0,1610612750,1610612752,0,1,0
22200153,1610612752.0,120.0,43.0,26.0,13.0,2.0,16.0,23.0,1610612750,1610612752,0,0,1
22200154,1610612743.0,115.0,40.0,33.0,14.0,7.0,20.0,14.0,1610612759,1610612743,0,0,1
22200154,1610612759.0,109.0,38.0,31.0,14.0,5.0,24.0,17.0,1610612759,1610612743,0,1,0
22200155,1610612742.0,96.0,41.0,18.0,7.0,3.0,22.0,20.0,1610612742,1610612751,1,1,1
22200155,1610612751.0,94.0,34.0,22.0,13.0,5.0,13.0,26.0,1610612742,1610612751,1,0,0
22200156,1610612744.0,116.0,48.0,28.0,5.0,4.0,15.0,21.0,1610612744,1610612758,1,1,1
22200156,1610612758.0,113.0,43.0,24.0,9.0,0.0,10.0,20.0,1610612744,1610612758,1,0,0
22200157,1610612747.0,116.0,33.0,15.0,7.0,5.0,16.0,21.0,1610612762,1610612747,1,0,0
22200157,1610612762.0,139.0,41.0,30.0,10.0,7.0,14.0,23.0,1610612762,1610612747,1,1,1
22200158,1610612739.0,117.0,48.0,29.0,6.0,2.0,17.0,21.0,1610612746,1610612739,1,0,0
22200158,1610612746.0,119.0,31.0,19.0,8.0,2.0,9.0,19.0,1610612746,1610612739,1,1,1
22200159,1610612757.0,105.0,45.0,28.0,5.0,4.0,17.0,19.0,1610612766,1610612757,0,0,1
22200159,1610612766.0,95.0,42.0,21.0,10.0,3.0,11.0,22.0,1610612766,1610612757,0,1,0
22200160,1610612743.0,122.0,47.0,27.0,10.0,7.0,20.0,15.0,1610612754,1610612743,0,0,1
22200160,1610612754.0,119.0,44.0,28.0,9.0,5.0,18.0,23.0,1610612754,1610612743,0,1,0
22200161,1610612742.0,87.0,29.0,17.0,14.0,4.0,4.0,19.0,1610612753,1610612742,1,0,0
22200161,1610612753.0,94.0,49.0,20.0,1.0,6.0,18.0,20.0,1610612753,1610612742,1,1,1
22200162,1610612737.0,119.0,54.0,24.0,5.0,5.0,11.0,16.0,1610612737,1610612762,0,1,0
22200162,1610612762.0,125.0,47.0,27.0,5.0,6.0,13.0,20.0,1610612737,1610612762,0,0,1
22200163,1610612738.0,128.0,43.0,31.0,5.0,4.0,12.0,25.0,1610612738,1610612765,1,1,1
22200163,1610612765.0,112.0,48.0,15.0,7.0,3.0,10.0,19.0,1610612738,1610612765,1,0,0
22200164,1610612751.0,112.0,55.0,30.0,11.0,5.0,14.0,22.0,1610612751,1610612752,1,1,1
22200164,1610612752.0,85.0,46.0,21.0,5.0,4.0,15.0,18.0,1610612751,1610612752,1,0,0
22200165,1610612745.0,109.0,49.0,29.0,9.0,7.0,16.0,18.0,1610612761,1610612745,1,0,0
22200165,1610612761.0,116.0,50.0,19.0,12.0,9.0,13.0,26.0,1610612761,1610612745,1,1,1
22200166,1610612740.0,115.0,50.0,20.0,8.0,5.0,16.0,18.0,1610612741,1610612740,0,0,1
22200166,1610612741.0,111.0,35.0,23.0,5.0,8.0,15.0,23.0,1610612741,1610612740,0,1,0
22200167,1610612750.0,117.0,38.0,26.0,4.0,6.0,19.0,22.0,1610612750,1610612756,0,1,0
22200167,1610612756.0,129.0,36.0,31.0,10.0,3.0,11.0,21.0,1610612750,1610612756,0,0,1
22200168,1610612749.0,136.0,55.0,27.0,8.0,7.0,16.0,23.0,1610612760,1610612749,0,0,1
22200168,1610612760.0,132.0,55.0,24.0,9.0,9.0,13.0,26.0,1610612760,1610612749,0,1,0
22200169,1610612759.0,122.0,39.0,30.0,8.0,2.0,12.0,17.0,1610612759,1610612763,0,1,0
22200169,1610612763.0,124.0,53.0,24.0,4.0,2.0,19.0,22.0,1610612759,1610612763,0,0,1
22200170,1610612746.0,114.0,41.0,24.0,10.0,7.0,15.0,24.0,1610612746,1610612747,1,1,1
22200170,1610612747.0,101.0,43.0,26.0,7.0,2.0,15.0,20.0,1610612746,1610612747,1,0,0
22200171,1610612739.0,120.0,42.0,24.0,4.0,1.0,18.0,23.0,1610612758,1610612739,1,0,0
22200171,1610612758.0,127.0,24.0,30.0,12.0,4.0,9.0,20.0,1610612758,1610612739,1,1,1
22200172,1610612742.0,105.0,41.0,19.0,9.0,1.0,12.0,13.0,1610612764,1610612742,1,0,0
22200172,1610612764.0,113.0,52.0,25.0,5.0,5.0,17.0,21.0,1610612764,1610612742,1,1,1
22200173,1610612737.0,104.0,54.0,19.0,8.0,2.0,18.0,22.0,1610612737,1610612755,1,1,1
22200173,1610612755.0,95.0,45.0,15.0,10.0,5.0,17.0,22.0,1610612737,1610612755,1,0,0
22200174,1610612748.0,117.0,38.0,21.0,9.0,1.0,10.0,25.0,1610612748,1610612766,1,1,1
22200174,1610612766.0,112.0,50.0,23.0,4.0,2.0,20.0,30.0,1610612748,1610612766,1,0,0
22200175,1610612740.0,95.0,45.0,19.0,3.0,5.0,17.0,21.0,1610612740,1610612757,0,1,0
22200175,1610612757.0,106.0,46.0,25.0,8.0,2.0,8.0,14.0,1610612740,1610612757,0,0,1
22200176,1610612738.0,131.0,46.0,30.0,3.0,5.0,7.0,19.0,1610612738,1610612743,1,1,1
22200176,1610612743.0,112.0,38.0,26.0,3.0,1.0,5.0,16.0,1610612738,1610612743,1,0,0
22200177,1610612753.0,114.0,50.0,23.0,2.0,4.0,13.0,11.0,1610612753,1610612756,1,1,1
22200177,1610612756.0,97.0,38.0,22.0,7.0,4.0,11.0,14.0,1610612753,1610612756,1,0,0
22200178,1610612752.0,121.0,47.0,23.0,7.0,3.0,11.0,31.0,1610612752,1610612765,1,1,1
22200178,1610612765.0,112.0,43.0,22.0,6.0,6.0,15.0,23.0,1610612752,1610612765,1,0,0
22200179,1610612760.0,132.0,44.0,31.0,10.0,6.0,19.0,27.0,1610612760,1610612761,1,1,1
22200179,1610612761.0,113.0,39.0,20.0,13.0,4.0,16.0,16.0,1610612760,1610612761,1,0,0
22200180,1610612749.0,93.0,48.0,22.0,7.0,5.0,13.0,14.0,1610612759,1610612749,1,0,0
22200180,1610612759.0,111.0,50.0,22.0,3.0,13.0,19.0,22.0,1610612759,1610612749,1,1,1
22200181,1610612750.0,103.0,33.0,29.0,10.0,4.0,14.0,25.0,1610612763,1610612750,1,0,0
22200181,1610612763.0,114.0,46.0,25.0,8.0,3.0,13.0,19.0,1610612763,1610612750,1,1,1
22200182,1610612739.0,101.0,46.0,25.0,6.0,3.0,10.0,17.0,1610612744,1610612739,1,0,0
22200182,1610612744.0,106.0,44.0,29.0,5.0,3.0,14.0,27.0,1610612744,1610612739,1,1,1
22200183,1610612747.0,114.0,41.0,22.0,11.0,5.0,14.0,22.0,1610612747,1610612758,0,1,0
22200183,1610612758.0,120.0,40.0,27.0,10.0,4.0,15.0,17.0,1610612747,1610612758,0,0,1
22200184,1610612746.0,95.0,46.0,22.0,4.0,6.0,16.0,17.0,1610612746,1610612751,0,1,0
22200184,1610612751.0,110.0,41.0,27.0,9.0,6.0,12.0,18.0,1610612746,1610612751,0,0,1
22200185,1610612762.0,112.0,42.0,33.0,4.0,3.0,12.0,17.0,1610612764,1610612762,1,0,0
22200185,1610612764.0,121.0,46.0,27.0,6.0,8.0,9.0,14.0,1610612764,1610612762,1,1,1
22200186,1610612738.0,117.0,42.0,27.0,6.0,4.0,7.0,17.0,1610612765,1610612738,0,0,1
22200186,1610612765.0,108.0,50.0,23.0,4.0,3.0,14.0,23.0,1610612765,1610612738,0,1,0
22200187,1610612754.0,118.0,51.0,33.0,4.0,6.0,21.0,23.0,1610612754,1610612761,1,1,1
22200187,1610612761.0,104.0,43.0,14.0,12.0,8.0,12.0,18.0,1610612754,1610612761,1,0,0
22200188,1610612737.0,109.0,43.0,20.0,4.0,2.0,18.0,19.0,1610612755,1610612737,1,0,0
22200188,1610612755.0,121.0,31.0,24.0,10.0,5.0,12.0,26.0,1610612755,1610612737,1,1,1
22200189,1610612748.0,132.0,46.0,32.0,7.0,5.0,12.0,19.0,1610612748,1610612766,1,1,1
22200189,1610612766.0,115.0,37.0,25.0,4.0,3.0,12.0,21.0,1610612748,1610612766,1,0,0
22200190,1610612742.0,117.0,40.0,26.0,8.0,2.0,11.0,27.0,1610612742,1610612757,1,1,1
22200190,1610612757.0,112.0,44.0,20.0,6.0,2.0,12.0,21.0,1610612742,1610612757,1,0,0
22200191,1610612740.0,119.0,36.0,28.0,13.0,1.0,12.0,23.0,1610612740,1610612745,1,1,1
22200191,1610612745.0,106.0,43.0,24.0,7.0,4.0,26.0,23.0,1610612740,1610612745,1,0,0
22200192,1610612752.0,135.0,35.0,25.0,13.0,2.0,13.0,18.0,1610612752,1610612760,0,1,0
22200192,1610612760.0,145.0,38.0,31.0,9.0,5.0,19.0,27.0,1610612752,1610612760,0,0,1
22200193,1610612739.0,124.0,40.0,22.0,6.0,1.0,10.0,22.0,1610612739,1610612750,0,1,0
22200193,1610612750.0,129.0,47.0,30.0,5.0,4.0,13.0,30.0,1610612739,1610612750,0,0,1
22200194,1610612763.0,92.0,51.0,21.0,7.0,6.0,16.0,24.0,1610612764,1610612763,1,0,0
22200194,1610612764.0,102.0,47.0,26.0,9.0,6.0,15.0,15.0,1610612764,1610612763,1,1,1
22200195,1610612755.0,105.0,39.0,21.0,12.0,14.0,12.0,19.0,1610612755,1610612762,1,1,1
22200195,1610612762.0,98.0,50.0,23.0,3.0,4.0,17.0,17.0,1610612755,1610612762,1,0,0
22200196,1610612741.0,103.0,36.0,24.0,9.0,4.0,18.0,19.0,1610612741,1610612743,0,1,0
22200196,1610612743.0,126.0,36.0,33.0,11.0,3.0,16.0,17.0,1610612741,1610612743,0,0,1
22200197,1610612744.0,115.0,43.0,27.0,5.0,5.0,18.0,20.0,1610612758,1610612744,1,0,0
22200197,1610612758.0,122.0,45.0,31.0,8.0,2.0,15.0,17.0,1610612758,1610612744,1,1,1
22200198,1610612747.0,116.0,45.0,25.0,3.0,2.0,9.0,22.0,1610612747,1610612751,1,1,1
22200198,1610612751.0,103.0,41.0,22.0,5.0,5.0,12.0,17.0,1610612747,1610612751,1,0,0
22200199,1610612761.0,115.0,42.0,27.0,7.0,8.0,17.0,27.0,1610612765,1610612761,0,0,1
22200199,1610612765.0,111.0,39.0,23.0,8.0,2.0,19.0,23.0,1610612765,1610612761,0,1,0
22200200,1610612753.0,105.0,48.0,23.0,3.0,7.0,22.0,18.0,1610612753,1610612766,0,1,0
22200200,1610612766.0,112.0,37.0,22.0,15.0,7.0,12.0,23.0,1610612753,1610612766,0,0,1
22200201,1610612738.0,126.0,46.0,25.0,15.0,7.0,14.0,20.0,1610612738,1610612760,1,1,1
22200201,1610612760.0,122.0,51.0,21.0,4.0,6.0,19.0,21.0,1610612738,1610612760,1,0,0
22200202,1610612748.0,113.0,42.0,23.0,6.0,4.0,14.0,10.0,1610612748,1610612756,1,1,1
22200202,1610612756.0,112.0,45.0,22.0,9.0,4.0,11.0,22.0,1610612748,1610612756,1,0,0
22200203,1610612745.0,106.0,40.0,20.0,11.0,3.0,14.0,22.0,1610612745,1610612746,0,1,0
22200203,1610612746.0,122.0,44.0,25.0,6.0,4.0,16.0,23.0,1610612745,1610612746,0,0,1
22200204,1610612737.0,121.0,45.0,23.0,4.0,4.0,9.0,23.0,1610612749,1610612737,0,0,1
22200204,1610612749.0,106.0,46.0,21.0,4.0,3.0,15.0,26.0,1610612749,1610612737,0,1,0
22200205,1610612744.0,132.0,40.0,35.0,9.0,3.0,12.0,17.0,1610612744,1610612759,1,1,1
22200205,1610612759.0,95.0,53.0,18.0,6.0,6.0,18.0,17.0,1610612744,1610612759,1,0,0
22200206,1610612740.0,113.0,43.0,31.0,2.0,8.0,10.0,20.0,1610612740,1610612763,1,1,1
22200206,1610612763.0,102.0,51.0,16.0,6.0,8.0,11.0,17.0,1610612740,1610612763,1,0,0
22200207,1610612742.0,103.0,34.0,20.0,12.0,1.0,12.0,20.0,1610612742,1610612746,1,1,1
22200207,1610612746.0,101.0,40.0,23.0,8.0,2.0,21.0,27.0,1610612742,1610612746,1,0,0
22200208,1610612752.0,118.0,43.0,26.0,10.0,3.0,12.0,25.0,1610612762,1610612752,0,0,1
22200208,1610612762.0,111.0,49.0,29.0,7.0,5.0,20.0,22.0,1610612762,1610612752,0,1,0
22200209,1610612757.0,117.0,39.0,22.0,6.0,3.0,15.0,17.0,1610612757,1610612759,1,1,1
22200209,1610612759.0,110.0,38.0,34.0,7.0,5.0,19.0,25.0,1610612757,1610612759,1,0,0
22200210,1610612751.0,121.0,29.0,25.0,5.0,3.0,17.0,18.0,1610612758,1610612751,1,0,0
22200210,1610612758.0,153.0,43.0,39.0,9.0,4.0,16.0,24.0,1610612758,1610612751,1,1,1
22200211,1610612754.0,125.0,34.0,27.0,11.0,9.0,12.0,18.0,1610612766,1610612754,0,0,1
22200211,1610612766.0,113.0,44.0,29.0,8.0,4.0,17.0,23.0,1610612766,1610612754,0,1,0
22200212,1610612750.0,126.0,40.0,28.0,15.0,6.0,10.0,15.0,1610612753,1610612750,0,0,1
22200212,1610612753.0,108.0,47.0,21.0,6.0,5.0,16.0,26.0,1610612753,1610612750,0,1,0
22200213,1610612760.0,121.0,37.0,24.0,4.0,7.0,15.0,22.0,1610612764,1610612760,0,0,1
22200213,1610612764.0,120.0,41.0,32.0,8.0,5.0,19.0,20.0,1610612764,1610612760,0,1,0
22200214,1610612737.0,101.0,45.0,21.0,5.0,5.0,9.0,11.0,1610612737,1610612738,0,1,0
22200214,1610612738.0,126.0,49.0,29.0,4.0,8.0,14.0,20.0,1610612737,1610612738,0,0,1
22200215,1610612748.0,104.0,23.0,19.0,5.0,4.0,23.0,20.0,1610612761,1610612748,1,0,0
22200215,1610612761.0,112.0,42.0,23.0,5.0,3.0,14.0,23.0,1610612761,1610612748,1,1,1
22200216,1610612739.0,98.0,34.0,22.0,7.0,7.0,8.0,18.0,1610612749,1610612739,1,0,0
22200216,1610612749.0,113.0,52.0,26.0,5.0,6.0,14.0,16.0,1610612749,1610612739,1,1,1
22200217,1610612740.0,124.0,46.0,30.0,4.0,6.0,13.0,18.0,1610612740,1610612741,1,1,1
22200217,1610612741.0,110.0,37.0,25.0,2.0,1.0,12.0,18.0,1610612740,1610612741,1,0,0
22200218,1610612742.0,92.0,38.0,21.0,9.0,2.0,6.0,19.0,1610612742,1610612745,0,1,0
22200218,1610612745.0,101.0,56.0,21.0,1.0,19.0,20.0,19.0,1610612742,1610612745,0,0,1
22200219,1610612743.0,103.0,42.0,18.0,3.0,5.0,15.0,25.0,1610612743,1610612752,0,1,0
22200219,1610612752.0,106.0,40.0,24.0,12.0,5.0,7.0,18.0,1610612743,1610612752,0,0,1
22200220,1610612744.0,119.0,40.0,30.0,5.0,3.0,17.0,23.0,1610612756,1610612744,1,0,0
22200220,1610612756.0,130.0,47.0,33.0,5.0,8.0,15.0,22.0,1610612756,1610612744,1,1,1
22200221,1610612751.0,109.0,47.0,32.0,4.0,5.0,17.0,24.0,1610612757,1610612751,0,0,1
22200221,1610612757.0,107.0,39.0,22.0,9.0,5.0,9.0,22.0,1610612757,1610612751,0,1,0
22200222,1610612758.0,130.0,37.0,28.0,7.0,1.0,12.0,15.0,1610612758,1610612759,1,1,1
